x,y,t,p,label,name
159,35,900.786,1,0,0
78,35,900.798,1,0,0
231,36,900.84,1,0,0
71,36,900.85,1,0,0
313,38,900.892,1,0,0
28,38,900.902,1,0,0
232,38,900.912,1,0,0
116,38,900.913,1,0,0
141,39,900.928,1,0,0
79,39,900.934,1,0,0
296,40,900.974,1,0,0
32,40,900.985,1,0,0
121,44,901.104,1,0,0
33,45,901.141,1,0,0
23,46,901.192,1,0,0
100,47,901.208,1,0,0
118,48,901.27,1,0,0
32,49,901.282,1,0,0
112,49,901.31,1,0,0
171,50,901.314,1,0,0
169,51,901.361,1,0,0
181,51,901.381,1,0,0
71,54,901.458,1,0,0
117,55,901.492,1,0,0
165,55,901.519,1,0,0
176,56,901.531,1,0,0
160,56,901.558,1,0,0
181,58,901.598,1,0,0
260,58,901.61,1,0,0
217,60,901.686,1,0,0
220,62,901.739,1,0,0
128,62,901.749,1,0,0
64,62,901.759,1,0,0
132,64,901.809,1,0,0
26,64,901.818,1,0,0
30,66,901.883,1,0,0
183,68,901.952,1,0,0
189,70,902.026,1,0,0
337,71,902.056,1,0,0
143,71,902.064,1,0,0
136,72,902.107,1,0,0
142,74,902.175,1,0,0
255,75,902.227,1,0,0
40,76,902.252,1,0,0
42,77,902.274,1,0,0
65,79,902.349,1,0,0
143,80,902.381,1,0,0
341,85,902.553,1,0,0
56,86,902.591,1,0,0
175,88,902.687,1,0,0
299,89,902.7,1,0,0
300,91,902.792,1,0,0
170,94,902.875,1,0,0
32,48,903.009,1,0,0
151,100,903.086,1,0,0
175,102,903.15,1,0,0
66,104,903.242,1,0,0
188,108,903.382,1,0,0
248,108,903.382,1,0,0
68,111,903.469,1,0,0
272,111,903.486,1,0,0
143,115,903.624,1,0,0
64,116,903.675,1,0,0
169,123,903.893,1,0,0
344,125,903.96,1,0,0
60,125,903.969,1,0,0
228,127,904.05,1,0,0
264,130,904.139,1,0,0
260,130,904.149,1,0,0
218,132,904.235,1,0,0
268,133,904.248,1,0,0
87,133,904.255,1,0,0
125,134,904.282,1,0,0
312,134,904.293,1,0,0
195,135,904.324,1,0,0
53,140,904.493,1,0,0
203,145,904.677,1,0,0
287,149,904.808,1,0,0
241,149,904.819,1,0,0
325,156,905.061,1,0,0
154,157,905.094,1,0,0
127,165,905.377,1,0,0
232,166,905.436,1,0,0
44,168,905.494,1,0,0
212,170,905.554,1,0,0
41,170,905.565,1,0,0
80,173,905.656,1,0,0
226,174,905.696,1,0,0
139,182,905.976,1,0,0
221,184,906.043,1,0,0
320,186,906.113,1,0,0
333,190,906.276,1,0,0
201,191,906.291,1,0,0
83,192,906.338,1,0,0
87,195,906.435,1,0,0
144,205,906.791,1,0,0
93,206,906.831,1,0,0
176,212,907.031,1,0,0
191,216,907.176,1,0,0
192,217,907.217,1,0,0
148,220,907.341,1,0,0
304,221,907.352,1,0,0
282,222,907.386,1,0,0
91,222,907.397,1,0,0
76,213,928.275,0,0,0
175,13,930.734,1,0,0
127,24,931.11,1,0,0
295,31,931.374,1,0,0
321,36,931.524,1,0,0
218,38,931.603,1,0,0
232,55,932.206,1,0,0
305,72,932.795,1,0,0
218,80,933.09,1,0,0
331,86,933.302,1,0,0
170,88,933.36,1,0,0
165,101,933.829,1,0,0
145,112,934.215,1,0,0
148,117,934.389,1,0,0
329,131,934.893,1,0,0
289,133,934.946,1,0,0
128,133,934.958,1,0,0
192,136,935.058,1,0,0
80,136,935.072,1,0,0
208,138,935.127,1,0,0
140,146,935.41,1,0,0
261,150,935.554,1,0,0
88,150,935.57,1,0,0
243,152,935.616,1,0,0
39,153,935.66,1,0,0
247,154,935.686,1,0,0
207,160,935.909,1,0,0
282,164,936.045,1,0,0
50,166,936.116,1,0,0
124,176,936.468,1,0,0
111,176,936.478,1,0,0
199,182,936.687,1,0,0
206,183,936.715,1,0,0
202,184,936.753,1,0,0
49,184,936.772,1,0,0
39,188,936.885,1,0,0
134,192,937.031,1,0,0
198,195,937.141,1,0,0
129,196,937.169,1,0,0
215,196,937.178,1,0,0
223,200,937.312,1,0,0
209,200,937.32,1,0,0
311,200,937.339,1,0,0
310,201,937.346,1,0,0
307,204,937.454,1,0,0
184,204,937.464,1,0,0
183,204,937.464,1,0,0
220,206,937.541,1,0,0
301,208,937.6,1,0,0
159,211,937.708,1,0,0
121,214,937.812,1,0,0
176,221,938.062,1,0,0
183,224,938.155,1,0,0
84,231,938.414,1,0,0
138,242,938.793,1,0,0
187,4,939.72,1,0,0
189,6,939.775,1,0,0
107,6,939.782,1,0,0
311,6,939.794,1,0,0
244,8,939.853,1,0,0
241,10,939.933,1,0,0
159,11,939.97,1,0,0
189,15,940.091,1,0,0
33,16,940.143,1,0,0
280,18,940.189,1,0,0
13,20,940.258,1,0,0
280,20,940.272,1,0,0
142,23,940.364,1,0,0
50,23,940.373,1,0,0
71,23,940.394,1,0,0
135,24,940.397,1,0,0
215,25,940.436,1,0,0
338,26,940.469,1,0,0
340,26,940.487,1,0,0
189,29,940.588,1,0,0
250,30,940.612,1,0,0
164,30,940.627,1,0,0
221,31,940.646,1,0,0
210,31,940.658,1,0,0
162,32,940.68,1,0,0
80,36,940.822,1,0,0
145,36,940.837,1,0,0
165,37,940.857,1,0,0
242,37,940.861,1,0,0
291,37,940.869,1,0,0
288,38,940.902,1,0,0
87,39,940.927,1,0,0
75,40,940.966,1,0,0
176,40,940.982,1,0,0
183,41,941.005,1,0,0
148,42,941.035,1,0,0
47,42,941.04,1,0,0
75,43,941.07,1,0,0
307,47,941.209,1,0,0
51,47,941.222,1,0,0
72,48,941.246,1,0,0
174,48,941.255,1,0,0
303,50,941.318,1,0,0
233,50,941.325,1,0,0
317,52,941.412,1,0,0
303,54,941.459,1,0,0
227,55,941.497,1,0,0
221,55,941.512,1,0,0
297,56,941.528,1,0,0
266,56,941.533,1,0,0
175,56,941.541,1,0,0
176,61,941.71,1,0,0
60,61,941.735,1,0,0
171,62,941.748,1,0,0
63,63,941.789,1,0,0
201,64,941.81,1,0,0
304,64,941.824,1,0,0
265,67,941.923,1,0,0
207,70,942.024,1,0,0
119,70,942.033,1,0,0
26,72,942.101,1,0,0
202,72,942.117,1,0,0
32,73,942.152,1,0,0
157,75,942.198,1,0,0
200,76,942.235,1,0,0
36,77,942.277,1,0,0
39,78,942.31,1,0,0
264,93,942.835,1,0,0
322,101,943.117,1,0,0
37,104,943.22,1,0,0
332,107,943.332,1,0,0
179,108,943.367,1,0,0
31,111,943.486,1,0,0
160,113,943.567,1,0,0
157,117,943.7,1,0,0
112,120,943.789,1,0,0
335,125,943.967,1,0,0
256,127,944.062,1,0,0
256,128,944.098,1,0,0
133,142,944.582,1,0,0
43,148,944.781,1,0,0
270,160,945.218,1,0,0
333,171,945.585,1,0,0
107,186,946.141,1,0,0
61,188,946.186,1,0,0
110,189,946.218,1,0,0
88,190,946.285,1,0,0
269,191,946.3,1,0,0
133,198,946.54,1,0,0
87,199,946.599,1,0,0
200,200,946.616,1,0,0
207,202,946.678,1,0,0
166,203,946.73,1,0,0
86,206,946.819,1,0,0
252,208,946.891,1,0,0
316,208,946.915,1,0,0
35,212,947.043,1,0,0
266,212,947.055,1,0,0
244,213,947.067,1,0,0
241,213,947.076,1,0,0
313,213,947.095,1,0,0
200,224,947.451,1,0,0
53,224,947.459,1,0,0
166,228,947.609,1,0,0
166,231,947.712,1,0,0
300,246,948.252,1,0,0
129,5,970.437,1,0,0
311,15,970.789,1,0,0
239,21,970.995,1,0,0
278,23,971.085,1,0,0
220,34,971.469,1,0,0
32,48,971.953,1,0,0
166,52,972.096,1,0,0
162,72,972.801,1,0,0
304,72,972.823,1,0,0
95,80,973.084,1,0,0
81,90,973.442,1,0,0
19,101,973.826,1,0,0
262,126,974.718,1,0,0
260,127,974.734,1,0,0
324,134,975.0,1,0,0
223,135,975.021,1,0,0
303,136,975.065,1,0,0
172,153,975.676,1,0,0
33,157,975.802,1,0,0
159,183,976.726,1,0,0
266,186,976.828,1,0,0
189,192,977.048,1,0,0
192,195,977.148,1,0,0
192,198,977.244,1,0,0
228,204,977.453,1,0,0
234,206,977.521,1,0,0
250,215,977.856,1,0,0
248,236,978.588,1,0,0
248,237,978.619,1,0,0
331,239,978.693,1,0,0
63,7,979.812,1,0,0
119,7,979.829,1,0,0
245,14,980.076,1,0,0
127,20,980.265,1,0,0
144,22,980.33,1,0,0
44,23,980.372,1,0,0
337,24,980.399,1,0,0
147,24,980.404,1,0,0
288,30,980.636,1,0,0
235,32,980.679,1,0,0
245,36,980.828,1,0,0
339,36,980.828,1,0,0
238,39,980.94,1,0,0
197,40,980.964,1,0,0
192,46,981.183,1,0,0
335,50,981.334,1,0,0
257,53,981.423,1,0,0
80,53,981.431,1,0,0
202,59,981.639,1,0,0
199,60,981.682,1,0,0
114,64,981.839,1,0,0
224,73,982.147,1,0,0
227,80,982.382,1,0,0
224,83,982.511,1,0,0
148,84,982.521,1,0,0
238,85,982.572,1,0,0
46,86,982.608,1,0,0
72,92,982.803,1,0,0
72,95,982.921,1,0,0
311,102,983.152,1,0,0
318,104,983.227,1,0,0
248,110,983.448,1,0,0
328,111,983.478,1,0,0
331,112,983.508,1,0,0
261,116,983.648,1,0,0
333,116,983.674,1,0,0
328,118,983.718,1,0,0
320,125,983.962,1,0,0
336,126,984.013,1,0,0
335,128,984.073,1,0,0
208,135,984.32,1,0,0
48,137,984.393,1,0,0
45,139,984.461,1,0,0
327,143,984.62,1,0,0
344,149,984.81,1,0,0
143,152,984.921,1,0,0
108,152,984.931,1,0,0
303,157,985.093,1,0,0
94,158,985.127,1,0,0
292,158,985.151,1,0,0
231,166,985.408,1,0,0
275,166,985.419,1,0,0
81,167,985.458,1,0,0
163,168,985.48,1,0,0
215,174,985.698,1,0,0
201,182,985.977,1,0,0
183,184,986.067,1,0,0
175,185,986.082,1,0,0
183,190,986.265,1,0,0
174,191,986.292,1,0,0
96,193,986.361,1,0,0
157,197,986.501,1,0,0
61,197,986.511,1,0,0
99,197,986.53,1,0,0
295,203,986.726,1,0,0
303,204,986.756,1,0,0
118,205,986.788,1,0,0
179,208,986.891,1,0,0
182,208,986.898,1,0,0
105,210,986.965,1,0,0
165,216,987.173,1,0,0
260,218,987.268,1,0,0
152,223,987.42,1,0,0
209,226,987.53,1,0,0
183,230,987.692,1,0,0
104,239,987.995,1,0,0
64,244,988.189,1,0,0
173,1,992.676,1,0,0
331,8,1010.541,1,0,0
144,11,1010.661,1,0,0
143,30,1011.317,1,0,0
172,32,1011.41,1,0,0
166,38,1011.621,1,0,0
254,41,1011.704,1,0,0
231,45,1011.843,1,0,0
36,53,1012.13,1,0,0
221,59,1012.337,1,0,0
233,59,1012.347,1,0,0
122,59,1012.347,1,0,0
216,61,1012.434,1,0,0
332,63,1012.486,1,0,0
171,64,1012.515,1,0,0
112,64,1012.522,1,0,0
339,67,1012.63,1,0,0
310,67,1012.641,1,0,0
78,69,1012.712,1,0,0
178,70,1012.723,1,0,0
167,72,1012.807,1,0,0
164,77,1012.974,1,0,0
186,77,1012.995,1,0,0
183,79,1013.055,1,0,0
299,79,1013.07,1,0,0
157,80,1013.076,1,0,0
156,80,1013.091,1,0,0
254,80,1013.102,1,0,0
77,85,1013.269,1,0,0
32,48,1013.271,1,0,0
183,87,1013.331,1,0,0
331,88,1013.356,1,0,0
127,88,1013.364,1,0,0
161,88,1013.382,1,0,0
330,90,1013.446,1,0,0
166,92,1013.504,1,0,0
326,92,1013.51,1,0,0
201,93,1013.535,1,0,0
212,93,1013.549,1,0,0
154,94,1013.583,1,0,0
315,96,1013.651,1,0,0
256,99,1013.771,1,0,0
146,100,1013.791,1,0,0
254,102,1013.853,1,0,0
161,102,1013.869,1,0,0
133,103,1013.901,1,0,0
317,104,1013.928,1,0,0
199,104,1013.936,1,0,0
191,106,1014.0,1,0,0
195,106,1014.008,1,0,0
104,108,1014.075,1,0,0
144,109,1014.119,1,0,0
229,111,1014.174,1,0,0
294,116,1014.347,1,0,0
253,116,1014.356,1,0,0
259,134,1014.991,1,0,0
53,135,1015.018,1,0,0
197,136,1015.057,1,0,0
184,152,1015.63,1,0,0
325,175,1016.426,1,0,0
88,182,1016.689,1,0,0
76,197,1017.21,1,0,0
292,197,1017.23,1,0,0
233,199,1017.291,1,0,0
50,200,1017.334,1,0,0
135,204,1017.453,1,0,0
56,204,1017.476,1,0,0
49,205,1017.489,1,0,0
254,206,1017.531,1,0,0
254,207,1017.555,1,0,0
59,207,1017.571,1,0,0
262,208,1017.591,1,0,0
218,208,1017.597,1,0,0
195,212,1017.733,1,0,0
244,214,1017.807,1,0,0
218,214,1017.83,1,0,0
194,216,1017.875,1,0,0
288,216,1017.898,1,0,0
86,222,1018.085,1,0,0
244,222,1018.089,1,0,0
181,222,1018.116,1,0,0
242,223,1018.121,1,0,0
177,223,1018.13,1,0,0
178,223,1018.139,1,0,0
247,16,1018.15,1,0,0
112,225,1018.207,1,0,0
83,226,1018.254,1,0,0
116,228,1018.305,1,0,0
274,229,1018.331,1,0,0
104,230,1018.376,1,0,0
135,232,1018.461,1,0,0
266,239,1018.684,1,0,0
219,2,1019.651,1,0,0
172,6,1019.794,1,0,0
217,8,1019.835,1,0,0
195,11,1019.949,1,0,0
217,12,1019.979,1,0,0
246,13,1020.015,1,0,0
198,13,1020.015,1,0,0
217,15,1020.085,1,0,0
207,15,1020.093,1,0,0
216,16,1020.121,1,0,0
152,20,1020.271,1,0,0
213,21,1020.303,1,0,0
116,22,1020.346,1,0,0
162,34,1020.762,1,0,0
139,35,1020.79,1,0,0
272,37,1020.861,1,0,0
45,44,1021.109,1,0,0
249,51,1021.359,1,0,0
24,52,1021.396,1,0,0
248,53,1021.43,1,0,0
145,53,1021.452,1,0,0
26,56,1021.532,1,0,0
334,69,1021.988,1,0,0
295,70,1022.022,1,0,0
159,71,1022.058,1,0,0
179,71,1022.084,1,0,0
336,72,1022.094,1,0,0
321,72,1022.116,1,0,0
341,73,1022.126,1,0,0
331,79,1022.343,1,0,0
54,79,1022.367,1,0,0
86,83,1022.488,1,0,0
152,85,1022.581,1,0,0
64,87,1022.622,1,0,0
136,87,1022.627,1,0,0
68,88,1022.657,1,0,0
159,88,1022.669,1,0,0
73,90,1022.728,1,0,0
70,90,1022.741,1,0,0
279,92,1022.797,1,0,0
245,93,1022.836,1,0,0
220,93,1022.843,1,0,0
276,94,1022.873,1,0,0
187,95,1022.932,1,0,0
151,96,1022.94,1,0,0
155,96,1022.951,1,0,0
156,97,1022.973,1,0,0
74,101,1023.116,1,0,0
145,101,1023.138,1,0,0
309,102,1023.148,1,0,0
232,102,1023.181,1,0,0
79,103,1023.186,1,0,0
331,103,1023.2,1,0,0
312,103,1023.212,1,0,0
74,104,1023.222,1,0,0
194,104,1023.227,1,0,0
303,105,1023.259,1,0,0
279,105,1023.275,1,0,0
272,106,1023.293,1,0,0
63,106,1023.301,1,0,0
280,106,1023.322,1,0,0
273,106,1023.322,1,0,0
73,107,1023.332,1,0,0
301,107,1023.34,1,0,0
240,110,1023.434,1,0,0
176,110,1023.44,1,0,0
244,111,1023.477,1,0,0
170,112,1023.505,1,0,0
57,112,1023.513,1,0,0
125,116,1023.644,1,0,0
329,116,1023.655,1,0,0
73,116,1023.67,1,0,0
77,117,1023.688,1,0,0
51,120,1023.786,1,0,0
183,120,1023.798,1,0,0
149,124,1023.926,1,0,0
146,124,1023.941,1,0,0
148,126,1023.996,1,0,0
276,127,1024.032,1,0,0
104,127,1024.036,1,0,0
209,128,1024.076,1,0,0
239,128,1024.087,1,0,0
277,128,1024.096,1,0,0
214,129,1024.11,1,0,0
235,132,1024.212,1,0,0
240,132,1024.226,1,0,0
141,134,1024.283,1,0,0
242,134,1024.295,1,0,0
231,134,1024.307,1,0,0
211,135,1024.321,1,0,0
40,135,1024.334,1,0,0
34,136,1024.35,1,0,0
299,136,1024.376,1,0,0
251,142,1024.571,1,0,0
251,143,1024.604,1,0,0
287,147,1024.745,1,0,0
199,159,1025.164,1,0,0
175,162,1025.268,1,0,0
194,175,1025.742,1,0,0
265,176,1025.789,1,0,0
141,181,1025.96,1,0,0
132,186,1026.115,1,0,0
188,187,1026.151,1,0,0
196,190,1026.264,1,0,0
132,191,1026.306,1,0,0
247,196,1026.477,1,0,0
277,200,1026.61,1,0,0
314,200,1026.636,1,0,0
280,203,1026.722,1,0,0
127,204,1026.748,1,0,0
196,204,1026.753,1,0,0
227,205,1026.807,1,0,0
282,207,1026.858,1,0,0
226,208,1026.89,1,0,0
229,210,1026.973,1,0,0
62,213,1027.066,1,0,0
177,214,1027.12,1,0,0
153,216,1027.175,1,0,0
169,218,1027.263,1,0,0
85,220,1027.338,1,0,0
184,220,1027.338,1,0,0
287,221,1027.358,1,0,0
168,221,1027.373,1,0,0
68,222,1027.383,1,0,0
224,224,1027.455,1,0,0
245,224,1027.466,1,0,0
144,229,1027.636,1,0,0
111,247,1028.274,1,0,0
230,248,1028.309,1,0,0
205,250,1028.377,1,0,0
240,4,1050.404,1,0,0
177,6,1050.478,1,0,0
243,12,1050.687,1,0,0
51,32,1051.405,1,0,0
199,38,1051.609,1,0,0
337,39,1051.638,1,0,0
168,46,1051.883,1,0,0
160,46,1051.892,1,0,0
156,54,1052.166,1,0,0
121,57,1052.27,1,0,0
46,63,1052.49,1,0,0
246,67,1052.631,1,0,0
312,79,1053.051,1,0,0
168,80,1053.084,1,0,0
176,82,1053.147,1,0,0
172,82,1053.168,1,0,0
325,85,1053.26,1,0,0
327,86,1053.3,1,0,0
162,88,1053.376,1,0,0
251,90,1053.434,1,0,0
161,91,1053.471,1,0,0
161,95,1053.615,1,0,0
279,96,1053.654,1,0,0
26,101,1053.82,1,0,0
168,112,1054.231,1,0,0
107,118,1054.425,1,0,0
312,126,1054.72,1,0,0
51,127,1054.742,1,0,0
93,128,1054.783,1,0,0
140,132,1054.91,1,0,0
137,133,1054.953,1,0,0
311,135,1055.028,1,0,0
203,143,1055.315,1,0,0
151,144,1055.333,1,0,0
256,154,1055.701,1,0,0
262,154,1055.717,1,0,0
325,157,1055.796,1,0,0
204,158,1055.826,1,0,0
201,164,1056.044,1,0,0
102,166,1056.109,1,0,0
93,166,1056.135,1,0,0
93,167,1056.149,1,0,0
100,167,1056.158,1,0,0
133,173,1056.362,1,0,0
229,184,1056.764,1,0,0
227,186,1056.838,1,0,0
205,190,1056.972,1,0,0
229,191,1056.995,1,0,0
248,191,1056.999,1,0,0
161,196,1057.168,1,0,0
10,136,1057.18,1,0,0
144,198,1057.244,1,0,0
321,199,1057.278,1,0,0
232,200,1057.313,1,0,0
202,201,1057.369,1,0,0
62,214,1057.812,1,0,0
71,249,1059.055,1,0,0
53,4,1059.704,1,0,0
214,8,1059.838,1,0,0
49,8,1059.862,1,0,0
173,12,1059.981,1,0,0
328,13,1060.011,1,0,0
247,14,1060.048,1,0,0
302,15,1060.092,1,0,0
216,15,1060.11,1,0,0
169,16,1060.117,1,0,0
48,16,1060.125,1,0,0
72,16,1060.138,1,0,0
143,20,1060.265,1,0,0
247,21,1060.293,1,0,0
167,23,1060.368,1,0,0
223,23,1060.392,1,0,0
1,24,1060.401,1,0,0
213,24,1060.425,1,0,0
244,27,1060.505,1,0,0
293,28,1060.544,1,0,0
225,30,1060.613,1,0,0
214,30,1060.619,1,0,0
197,30,1060.628,1,0,0
272,30,1060.642,1,0,0
275,31,1060.656,1,0,0
191,34,1060.771,1,0,0
151,36,1060.824,1,0,0
301,36,1060.828,1,0,0
53,36,1060.836,1,0,0
183,36,1060.844,1,0,0
330,38,1060.898,1,0,0
296,38,1060.903,1,0,0
144,38,1060.915,1,0,0
184,40,1060.966,1,0,0
119,41,1061.009,1,0,0
223,42,1061.044,1,0,0
203,42,1061.044,1,0,0
128,43,1061.08,1,0,0
287,44,1061.115,1,0,0
176,46,1061.193,1,0,0
32,48,1061.245,1,0,0
187,48,1061.256,1,0,0
199,48,1061.273,1,0,0
47,50,1061.341,1,0,0
185,51,1061.354,1,0,0
35,53,1061.433,1,0,0
209,56,1061.528,1,0,0
320,58,1061.599,1,0,0
216,59,1061.639,1,0,0
72,59,1061.647,1,0,0
147,60,1061.678,1,0,0
146,61,1061.707,1,0,0
146,62,1061.74,1,0,0
143,64,1061.811,1,0,0
182,72,1062.096,1,0,0
166,72,1062.12,1,0,0
204,75,1062.213,1,0,0
204,77,1062.271,1,0,0
125,79,1062.347,1,0,0
204,80,1062.376,1,0,0
87,85,1062.554,1,0,0
235,85,1062.562,1,0,0
191,91,1062.768,1,0,0
101,94,1062.869,1,0,0
124,112,1063.516,1,0,0
128,113,1063.555,1,0,0
152,120,1063.789,1,0,0
211,133,1064.275,1,0,0
183,134,1064.282,1,0,0
323,143,1064.609,1,0,0
248,144,1064.642,1,0,0
73,151,1064.887,1,0,0
251,160,1065.198,1,0,0
184,160,1065.224,1,0,0
218,165,1065.373,1,0,0
120,167,1065.445,1,0,0
169,169,1065.524,1,0,0
329,172,1065.634,1,0,0
160,174,1065.702,1,0,0
30,174,1065.718,1,0,0
95,175,1065.723,1,0,0
296,175,1065.74,1,0,0
279,175,1065.751,1,0,0
221,180,1065.902,1,0,0
64,180,1065.927,1,0,0
135,184,1066.049,1,0,0
151,186,1066.124,1,0,0
168,189,1066.226,1,0,0
133,189,1066.238,1,0,0
263,195,1066.444,1,0,0
318,196,1066.464,1,0,0
45,197,1066.506,1,0,0
311,198,1066.538,1,0,0
281,205,1066.784,1,0,0
111,206,1066.819,1,0,0
227,216,1067.173,1,0,0
107,222,1067.402,1,0,0
168,225,1067.492,1,0,0
112,228,1067.611,1,0,0
151,230,1067.673,1,0,0
32,48,1089.225,1,0,0
301,3,1090.384,1,0,0
273,5,1090.452,1,0,0
173,14,1090.76,1,0,0
158,14,1090.773,1,0,0
168,20,1090.976,1,0,0
295,22,1091.052,1,0,0
169,23,1091.077,1,0,0
182,29,1091.283,1,0,0
286,30,1091.322,1,0,0
295,32,1091.389,1,0,0
177,34,1091.47,1,0,0
153,36,1091.529,1,0,0
279,40,1091.692,1,0,0
74,45,1091.847,1,0,0
123,45,1091.871,1,0,0
151,50,1092.016,1,0,0
175,53,1092.141,1,0,0
118,54,1092.163,1,0,0
146,54,1092.172,1,0,0
183,54,1092.188,1,0,0
216,56,1092.246,1,0,0
143,56,1092.26,1,0,0
83,59,1092.347,1,0,0
144,63,1092.483,1,0,0
252,63,1092.489,1,0,0
183,64,1092.519,1,0,0
92,64,1092.526,1,0,0
175,64,1092.536,1,0,0
295,69,1092.698,1,0,0
39,70,1092.726,1,0,0
173,70,1092.743,1,0,0
180,71,1092.765,1,0,0
261,74,1092.871,1,0,0
259,75,1092.901,1,0,0
206,76,1092.935,1,0,0
45,79,1093.051,1,0,0
80,80,1093.09,1,0,0
18,85,1093.258,1,0,0
295,86,1093.292,1,0,0
203,88,1093.389,1,0,0
131,90,1093.441,1,0,0
89,90,1093.459,1,0,0
312,92,1093.519,1,0,0
175,93,1093.536,1,0,0
88,94,1093.575,1,0,0
122,95,1093.616,1,0,0
209,95,1093.629,1,0,0
184,96,1093.642,1,0,0
124,96,1093.651,1,0,0
333,99,1093.752,1,0,0
151,101,1093.825,1,0,0
190,102,1093.858,1,0,0
328,102,1093.867,1,0,0
37,103,1093.896,1,0,0
43,104,1093.941,1,0,0
329,116,1094.347,1,0,0
83,117,1094.389,1,0,0
212,124,1094.635,1,0,0
75,126,1094.721,1,0,0
342,130,1094.843,1,0,0
271,134,1094.985,1,0,0
133,135,1095.02,1,0,0
335,136,1095.071,1,0,0
224,142,1095.273,1,0,0
110,148,1095.494,1,0,0
113,155,1095.733,1,0,0
75,157,1095.802,1,0,0
334,158,1095.856,1,0,0
277,160,1095.903,1,0,0
202,164,1096.048,1,0,0
291,166,1096.121,1,0,0
202,167,1096.161,1,0,0
153,173,1096.36,1,0,0
204,174,1096.39,1,0,0
201,174,1096.41,1,0,0
192,177,1096.508,1,0,0
193,178,1096.557,1,0,0
262,183,1096.707,1,0,0
261,184,1096.752,1,0,0
265,187,1096.859,1,0,0
240,202,1097.379,1,0,0
245,204,1097.458,1,0,0
240,205,1097.49,1,0,0
50,206,1097.523,1,0,0
238,208,1097.591,1,0,0
244,208,1097.602,1,0,0
219,210,1097.663,1,0,0
259,219,1097.98,1,0,0
190,223,1098.123,1,0,0
125,223,1098.132,1,0,0
139,224,1098.162,1,0,0
309,229,1098.363,1,0,0
310,230,1098.384,1,0,0
273,231,1098.411,1,0,0
320,244,1098.88,1,0,0
325,245,1098.913,1,0,0
208,247,1098.964,1,0,0
94,251,1099.121,1,0,0
8,255,1099.249,1,0,0
31,259,1099.395,1,0,0
235,6,1099.432,1,0,0
161,1,1099.588,1,0,0
237,2,1099.624,1,0,0
159,3,1099.659,1,0,0
165,3,1099.674,1,0,0
166,3,1099.683,1,0,0
189,4,1099.723,1,0,0
127,7,1099.803,1,0,0
79,7,1099.808,1,0,0
140,7,1099.818,1,0,0
166,8,1099.841,1,0,0
202,8,1099.862,1,0,0
277,10,1099.906,1,0,0
159,10,1099.914,1,0,0
199,10,1099.932,1,0,0
165,11,1099.958,1,0,0
165,12,1099.975,1,0,0
31,13,1100.029,1,0,0
119,13,1100.041,1,0,0
325,14,1100.048,1,0,0
244,14,1100.057,1,0,0
193,15,1100.083,1,0,0
102,15,1100.087,1,0,0
295,15,1100.106,1,0,0
90,16,1100.118,1,0,0
308,16,1100.118,1,0,0
178,16,1100.127,1,0,0
97,16,1100.135,1,0,0
204,16,1100.142,1,0,0
100,19,1100.228,1,0,0
88,19,1100.24,1,0,0
306,20,1100.26,1,0,0
277,20,1100.273,1,0,0
100,20,1100.274,1,0,0
182,21,1100.299,1,0,0
62,22,1100.328,1,0,0
135,22,1100.348,1,0,0
309,23,1100.363,1,0,0
29,23,1100.376,1,0,0
294,24,1100.413,1,0,0
249,26,1100.475,1,0,0
232,26,1100.482,1,0,0
39,28,1100.542,1,0,0
280,28,1100.549,1,0,0
235,28,1100.569,1,0,0
65,29,1100.578,1,0,0
327,30,1100.628,1,0,0
217,32,1100.683,1,0,0
75,32,1100.692,1,0,0
29,33,1100.725,1,0,0
204,34,1100.753,1,0,0
187,36,1100.831,1,0,0
137,36,1100.847,1,0,0
201,37,1100.867,1,0,0
205,38,1100.914,1,0,0
88,39,1100.937,1,0,0
21,40,1100.966,1,0,0
312,40,1100.975,1,0,0
178,44,1101.108,1,0,0
303,45,1101.141,1,0,0
80,46,1101.184,1,0,0
270,46,1101.2,1,0,0
233,48,1101.245,1,0,0
18,48,1101.249,1,0,0
245,48,1101.256,1,0,0
323,52,1101.388,1,0,0
233,52,1101.393,1,0,0
21,53,1101.432,1,0,0
200,54,1101.458,1,0,0
30,54,1101.469,1,0,0
189,55,1101.494,1,0,0
338,56,1101.548,1,0,0
295,56,1101.556,1,0,0
276,58,1101.6,1,0,0
90,62,1101.74,1,0,0
30,64,1101.816,1,0,0
124,64,1101.824,1,0,0
138,70,1102.043,1,0,0
174,72,1102.095,1,0,0
329,77,1102.271,1,0,0
327,79,1102.343,1,0,0
128,80,1102.377,1,0,0
140,80,1102.397,1,0,0
197,88,1102.658,1,0,0
287,88,1102.677,1,0,0
283,89,1102.693,1,0,0
32,92,1102.829,1,0,0
37,94,1102.87,1,0,0
298,104,1103.02,1,0,0
294,98,1103.02,1,0,0
321,100,1103.081,1,0,0
32,48,1103.088,1,0,0
322,103,1103.195,1,0,0
197,104,1103.225,1,0,0
297,105,1103.259,1,0,0
151,50,1103.298,1,0,0
73,109,1103.403,1,0,0
191,110,1103.444,1,0,0
328,112,1103.505,1,0,0
183,114,1103.582,1,0,0
66,116,1103.659,1,0,0
336,116,1103.668,1,0,0
277,117,1103.687,1,0,0
242,117,1103.698,1,0,0
328,120,1103.794,1,0,0
100,120,1103.811,1,0,0
