col0,col1,col2
262,78,2462
332,78,2462
153,79,2462
121,92,2462
102,94,2462
120,94,2462
280,95,2462
300,100,2463
18,103,2463
31,106,2463
269,107,2463
77,184,2463
79,117,2463
104,123,2463
184,124,2463
167,125,2463
96,126,2464
191,128,2464
167,130,2464
215,134,2464
167,135,2464
192,140,2464
268,141,2464
79,184,2464
171,148,2464
160,151,2464
122,155,2465
200,156,2465
264,157,2465
204,159,2465
80,184,2465
71,169,2465
71,171,2465
71,172,2465
162,174,2465
78,184,2466
79,185,2466
295,188,2466
208,189,2466
79,189,2466
101,192,2466
96,192,2466
104,196,2466
53,200,2466
310,206,2466
280,208,2466
57,212,2467
62,214,2467
279,224,2467
296,228,2467
80,183,2473
80,184,2473
79,182,2473
77,182,2477
78,182,2478
76,182,2478
76,183,2479
79,183,2481
78,183,2482
78,182,2482
77,182,2484
79,182,2484
77,183,2485
77,184,2485
80,182,2486
76,182,2487
75,181,2487
78,183,2488
78,182,2488
79,183,2488
76,183,2489
118,7,2490
344,7,2490
155,16,2490
39,24,2491
80,30,2491
255,50,2492
123,56,2492
232,60,2492
78,181,2492
207,72,2492
206,76,2492
77,183,2492
144,77,2492
206,78,2493
184,78,2493
11,88,2493
270,93,2493
304,98,2493
106,109,2494
126,112,2494
160,116,2494
153,120,2494
79,182,2494
8,125,2494
65,132,2494
224,134,2494
138,138,2495
41,138,2495
327,144,2495
246,147,2495
68,150,2495
40,150,2495
263,152,2495
263,153,2495
269,157,2495
86,158,2495
150,158,2495
331,159,2495
61,8,2495
77,181,2496
158,167,2496
130,168,2496
155,168,2496
213,170,2496
154,171,2496
56,173,2496
208,174,2496
128,175,2496
46,182,2496
75,183,2496
87,184,2496
43,184,2496
275,186,2496
246,192,2497
58,192,2497
161,198,2497
243,200,2497
111,207,2497
327,211,2497
323,211,2497
79,181,2497
141,221,2498
80,183,2498
78,183,2499
247,6,2499
269,7,2499
146,15,2500
280,17,2500
95,19,2500
92,19,2500
261,20,2500
140,21,2500
135,24,2500
75,26,2500
152,28,2500
232,29,2500
136,29,2500
292,30,2500
193,31,2500
88,32,2500
76,34,2500
31,35,2500
23,36,2500
144,37,2500
93,38,2500
253,40,2500
170,42,2501
201,44,2501
251,44,2501
250,47,2501
24,52,2501
294,53,2501
129,54,2501
121,55,2501
24,56,2501
149,60,2501
139,60,2501
311,62,2501
225,67,2501
16,69,2501
228,72,2502
298,72,2502
330,76,2502
286,77,2502
302,80,2502
329,80,2502
210,84,2502
300,84,2502
300,88,2502
32,48,2502
192,92,2502
32,92,2502
187,93,2502
277,94,2502
200,95,2502
78,96,2502
311,97,2502
48,102,2503
254,104,2503
249,105,2503
57,110,2503
158,111,2503
112,111,2503
23,116,2503
120,122,2503
74,130,2504
192,134,2504
128,140,2504
78,181,2504
55,141,2504
47,142,2504
137,144,2504
143,146,2504
315,150,2504
325,175,2505
182,175,2505
74,176,2505
207,178,2505
200,179,2505
291,180,2505
79,183,2506
80,181,2506
135,189,2506
82,189,2506
280,199,2506
127,199,2506
151,200,2506
304,204,2506
94,206,2506
144,211,2507
313,213,2507
42,214,2507
76,182,2507
59,223,2507
106,228,2507
163,229,2507
160,232,2507
273,240,2508
76,181,2508
79,182,2508
77,181,2508
222,35,2509
32,48,2509
78,181,2510
78,182,2510
48,58,2510
79,181,2512
80,182,2512
79,182,2513
76,182,2514
78,182,2514
78,181,2515
77,181,2515
75,182,2516
76,181,2519
78,182,2519
76,180,2520
79,182,2520
79,181,2521
76,182,2522
80,183,2524
77,182,2525
75,180,2526
147,7,2528
79,180,2528
80,182,2529
77,180,2529
263,0,2530
257,2,2530
143,2,2530
203,4,2530
268,6,2530
260,7,2530
204,8,2530
291,10,2530
144,14,2530
189,17,2530
187,18,2530
79,182,2531
287,30,2531
247,30,2531
125,32,2531
318,32,2531
208,35,2531
92,38,2531
311,38,2531
209,39,2531
139,39,2531
96,40,2531
88,46,2531
240,48,2531
200,53,2532
76,54,2532
82,56,2532
331,57,2532
338,63,2532
211,72,2532
271,88,2533
130,91,2533
128,92,2533
53,94,2533
301,101,2533
177,104,2533
323,111,2534
295,111,2534
207,117,2534
276,127,2534
142,127,2534
135,136,2535
132,138,2535
78,180,2535
57,144,2535
76,181,2535
312,147,2535
259,148,2535
273,159,2535
90,168,2536
47,173,2536
161,173,2536
29,177,2536
74,178,2536
294,179,2536
75,181,2536
80,182,2536
104,183,2536
261,186,2536
207,187,2536
87,188,2536
80,181,2536
224,191,2536
233,191,2537
100,197,2537
95,198,2537
246,199,2537
323,199,2537
113,199,2537
29,200,2537
27,204,2537
64,206,2537
239,208,2537
154,212,2537
203,213,2537
47,214,2537
280,216,2537
52,221,2538
61,224,2538
53,224,2538
64,225,2538
276,226,2538
155,230,2538
63,245,2538
232,2,2539
128,3,2539
73,6,2539
256,8,2539
198,8,2539
283,14,2540
269,15,2540
312,16,2540
230,16,2540
232,17,2540
71,22,2540
318,23,2540
95,24,2540
156,26,2540
290,27,2540
295,28,2540
91,28,2540
49,31,2540
168,32,2540
293,32,2540
248,34,2540
259,35,2540
119,36,2540
176,36,2540
168,37,2540
182,38,2540
162,38,2540
140,39,2540
112,40,2540
113,42,2541
77,180,2541
114,44,2541
78,180,2541
72,47,2541
229,47,2541
23,54,2541
143,58,2541
130,60,2541
78,181,2541
275,62,2541
276,63,2541
207,63,2541
70,64,2541
128,64,2541
274,64,2541
66,67,2541
63,68,2541
225,70,2542
231,71,2542
253,71,2542
281,72,2542
284,74,2542
71,75,2542
234,76,2542
240,78,2542
325,78,2542
286,79,2542
199,79,2542
139,80,2542
135,84,2542
127,85,2542
320,86,2542
283,88,2542
254,88,2542
253,88,2542
336,94,2542
79,181,2543
176,102,2543
147,104,2543
335,104,2543
79,180,2543
147,111,2543
76,181,2543
136,118,2543
198,119,2543
186,124,2543
192,128,2544
76,179,2544
151,142,2544
292,143,2544
88,147,2544
257,150,2544
78,180,2545
252,173,2545
124,174,2545
319,178,2545
118,182,2545
288,183,2546
281,190,2546
109,191,2546
207,191,2546
139,192,2546
66,192,2546
140,195,2546
139,199,2546
184,200,2546
232,200,2546
78,181,2546
214,204,2546
187,205,2546
137,212,2547
264,216,2547
267,217,2547
64,221,2547
123,223,2547
207,224,2547
119,224,2547
117,228,2547
130,237,2547
77,180,2547
162,239,2547
184,240,2548
263,243,2548
224,245,2548
223,32,2548
76,180,2548
270,254,2548
80,180,2549
79,181,2549
78,180,2550
79,180,2551
77,181,2551
78,181,2553
79,179,2553
76,181,2554
79,181,2560
80,181,2562
76,179,2562
78,179,2563
75,180,2564
80,179,2567
78,181,2570
76,180,2570
135,18,2570
296,25,2571
289,26,2571
244,30,2571
218,36,2571
79,179,2571
299,37,2571
118,61,2572
162,71,2572
132,76,2572
291,79,2573
107,86,2573
113,93,2573
207,96,2573
77,181,2573
250,104,2573
215,108,2574
80,180,2574
112,110,2574
76,179,2574
167,124,2574
136,141,2575
78,179,2575
77,179,2575
239,149,2575
143,160,2575
155,164,2576
79,180,2576
215,168,2576
241,176,2576
164,180,2576
80,181,2576
78,182,2576
166,182,2576
76,183,2576
150,188,2576
312,196,2577
320,199,2577
79,199,2577
175,200,2577
76,180,2577
175,206,2577
285,213,2577
288,216,2577
78,180,2578
200,224,2578
122,233,2578
232,246,2578
72,247,2578
189,257,2579
271,5,2579
259,6,2579
57,8,2579
75,178,2580
131,14,2580
328,15,2580
240,16,2580
246,20,2580
208,21,2580
130,24,2580
83,28,2580
132,28,2580
288,28,2580
293,29,2580
89,29,2580
89,30,2580
296,31,2580
328,32,2580
30,39,2580
157,43,2581
78,179,2581
193,48,2581
79,179,2581
193,53,2581
304,54,2581
27,56,2581
281,60,2581
311,64,2581
218,67,2581
337,69,2581
250,75,2582
216,80,2582
79,180,2582
184,91,2582
78,180,2582
77,179,2583
332,104,2583
202,104,2583
322,119,2583
168,126,2583
139,128,2584
280,131,2584
128,132,2584
159,134,2584
340,134,2584
134,135,2584
222,136,2584
173,138,2584
79,143,2584
190,145,2584
270,148,2584
254,152,2584
96,152,2584
311,158,2585
174,160,2585
246,162,2585
326,163,2585
328,164,2585
336,165,2585
319,167,2585
102,168,2585
152,168,2585
77,180,2585
31,170,2585
100,172,2585
319,173,2585
168,173,2585
83,173,2585
49,174,2585
217,176,2585
76,176,2585
76,180,2585
87,180,2585
144,181,2585
146,183,2586
95,184,2586
195,184,2586
130,187,2586
134,187,2586
203,188,2586
313,191,2586
119,191,2586
80,198,2586
118,199,2586
283,199,2586
101,201,2586
286,205,2586
96,206,2586
246,206,2586
223,212,2587
335,235,2587
79,180,2590
79,178,2593
80,179,2595
77,178,2600
80,180,2601
76,179,2601
77,182,2602
78,179,2602
76,178,2602
78,178,2604
80,178,2605
79,178,2606
81,178,2607
78,179,2608
77,178,2608
79,179,2608
78,178,2609
76,179,2609
117,4,2610
72,30,2611
177,36,2611
77,180,2612
279,60,2612
177,60,2612
218,62,2612
201,63,2612
198,74,2612
168,77,2612
164,79,2613
79,178,2613
147,86,2613
192,95,2613
253,102,2613
215,103,2613
212,104,2613
87,104,2613
276,110,2614
216,110,2614
52,112,2614
64,114,2614
34,115,2614
64,117,2614
294,117,2614
77,179,2614
70,119,2614
84,119,2614
227,119,2614
215,121,2614
78,179,2614
73,124,2614
78,125,2614
165,125,2614
300,126,2614
188,126,2614
327,127,2614
223,128,2614
220,129,2614
231,130,2614
231,132,2614
74,133,2614
224,138,2615
144,142,2615
325,143,2615
227,144,2615
194,144,2615
111,146,2615
79,179,2615
107,149,2615
79,177,2615
78,178,2615
74,153,2615
127,155,2615
152,158,2615
157,159,2615
48,162,2615
24,162,2615
111,165,2616
177,167,2616
87,168,2616
84,174,2616
117,176,2616
55,181,2616
115,183,2616
76,184,2616
123,192,2617
212,194,2617
262,205,2617
85,207,2617
112,208,2617
115,211,2617
191,213,2617
240,221,2618
245,222,2618
45,224,2618
112,229,2618
210,231,2618
36,244,2618
138,245,2618
225,248,2619
28,253,2619
284,4,2619
309,5,2619
51,6,2619
199,11,2619
255,14,2620
272,16,2620
40,16,2620
154,20,2620
100,21,2620
323,22,2620
146,26,2620
27,28,2620
147,29,2620
172,30,2620
129,37,2620
227,39,2620
216,40,2620
338,41,2621
76,177,2621
188,43,2621
192,45,2621
77,179,2621
34,49,2621
27,52,2621
299,53,2621
326,54,2621
215,55,2621
212,56,2621
130,56,2621
104,58,2621
144,62,2621
312,63,2621
212,63,2621
313,64,2621
168,70,2622
94,72,2622
92,72,2622
194,75,2622
342,75,2622
196,75,2622
123,77,2622
105,79,2622
110,79,2622
330,83,2622
55,90,2622
127,90,2622
71,91,2622
61,91,2622
49,92,2622
124,92,2622
247,93,2622
247,94,2622
47,95,2622
247,95,2622
239,95,2622
275,96,2622
254,99,2623
343,100,2623
282,101,2623
179,102,2623
254,104,2623
84,106,2623
135,108,2623
67,109,2623
79,109,2623
149,110,2623
196,110,2623
97,111,2623
193,112,2623
311,114,2623
243,115,2623
9,116,2623
140,117,2623
138,118,2623
255,119,2623
179,119,2623
265,120,2623
319,122,2623
339,122,2623
281,122,2623
51,123,2623
342,124,2623
266,125,2623
327,126,2624
164,126,2624
149,128,2624
136,131,2624
152,133,2624
44,135,2624
302,136,2624
272,136,2624
88,137,2624
197,140,2624
112,141,2624
76,142,2624
117,142,2624
198,143,2624
323,144,2624
340,145,2624
305,148,2624
219,150,2624
103,151,2624
319,152,2624
342,152,2624
147,160,2625
80,179,2625
145,161,2625
329,164,2625
113,165,2625
227,166,2625
295,172,2625
64,181,2625
29,183,2626
67,183,2626
39,184,2626
108,188,2626
300,189,2626
191,189,2626
56,194,2626
59,197,2626
59,199,2626
227,205,2626
230,207,2626
78,177,2627
267,212,2627
264,214,2627
56,215,2627
222,222,2627
186,223,2627
43,224,2627
198,227,2627
143,229,2627
139,230,2627
200,230,2627
125,232,2627
127,237,2627
209,238,2627
191,244,2628
165,245,2628
44,254,2628
240,256,2628
337,259,2628
77,179,2630
76,178,2631
79,179,2634
79,177,2634
78,178,2635
79,178,2636
318,73,2637
80,177,2638
77,177,2638
76,178,2638
78,177,2638
76,177,2639
75,178,2639
78,178,2639
80,178,2640
80,179,2641
32,48,2642
79,178,2642
81,177,2642
79,177,2643
76,176,2643
78,178,2644
78,177,2644
77,177,2645
77,178,2647
76,178,2648
79,178,2649
104,10,2650
103,11,2650
78,178,2650
170,26,2651
174,26,2651
173,28,2651
180,42,2651
249,44,2651
188,51,2652
233,52,2652
255,53,2652
289,54,2652
215,58,2652
225,64,2652
192,66,2652
231,67,2652
144,69,2652
183,70,2652
239,70,2652
138,71,2652
103,72,2652
223,32,2652
104,76,2652
80,77,2652
110,80,2653
105,84,2653
4,85,2653
79,177,2653
248,90,2653
80,178,2653
256,95,2653
85,101,2653
288,105,2653
240,109,2654
79,176,2654
281,111,2654
77,178,2654
152,128,2654
100,150,2655
49,152,2655
129,155,2655
184,157,2655
315,158,2655
50,158,2655
314,160,2655
28,164,2656
61,174,2656
71,175,2656
286,181,2656
150,181,2656
88,182,2656
99,183,2656
103,183,2656
112,188,2656
181,191,2656
106,192,2657
121,200,2657
194,205,2657
152,207,2657
119,207,2657
171,208,2657
173,216,2657
168,218,2657
176,219,2657
68,219,2658
82,221,2658
228,230,2658
178,230,2658
198,238,2658
158,244,2658
142,244,2658
99,3,2659
100,4,2659
50,13,2660
111,16,2660
116,18,2660
46,22,2660
259,24,2660
257,26,2660
129,27,2660
268,28,2660
143,28,2660
137,30,2660
336,32,2660
235,36,2660
237,39,2660
106,40,2660
193,40,2660
151,48,2661
235,48,2661
24,49,2661
158,50,2661
155,54,2661
153,55,2661
237,56,2661
201,56,2661
234,58,2661
246,60,2661
327,60,2661
258,61,2661
176,63,2661
205,64,2661
205,65,2661
205,67,2661
204,70,2662
143,72,2662
43,72,2662
260,73,2662
28,73,2662
215,74,2662
48,74,2662
77,176,2662
95,79,2662
32,48,2662
283,92,2662
282,93,2662
40,94,2662
121,94,2662
120,96,2662
281,96,2662
284,97,2662
288,98,2663
284,99,2663
191,100,2663
127,101,2663
185,102,2663
208,102,2663
178,102,2663
204,108,2663
132,109,2663
151,50,2663
208,110,2663
43,111,2663
144,115,2663
197,116,2663
143,116,2663
80,177,2663
136,117,2663
151,118,2663
215,119,2663
77,178,2663
339,123,2663
213,128,2664
197,134,2664
174,135,2664
66,136,2664
67,139,2664
83,143,2664
76,177,2664
255,150,2664
260,151,2664
62,155,2665
79,178,2665
128,167,2665
55,172,2665
78,178,2665
248,184,2666
136,184,2666
233,189,2666
76,176,2666
136,196,2666
78,177,2666
61,204,2666
121,205,2666
21,207,2666
206,208,2666
238,210,2666
200,212,2667
247,222,2667
240,225,2667
263,231,2667
218,232,2667
78,176,2667
200,234,2667
233,236,2667
259,238,2667
220,239,2667
259,256,2668
79,177,2669
79,176,2669
77,176,2670
80,178,2670
78,176,2672
78,177,2672
76,177,2674
79,177,2674
80,176,2675
79,176,2676
76,175,2676
78,176,2676
77,176,2677
79,175,2677
77,175,2677
78,177,2679
79,177,2680
77,177,2681
79,176,2681
92,114,2682
311,4,2690
253,6,2690
132,11,2690
261,14,2690
303,20,2690
279,21,2691
235,22,2691
264,24,2691
276,24,2691
270,29,2691
312,30,2691
315,31,2691
315,32,2691
304,35,2691
56,37,2691
158,37,2691
56,39,2691
49,40,2691
160,43,2691
302,44,2691
287,45,2691
34,48,2691
280,51,2692
246,52,2692
141,55,2692
92,58,2692
198,71,2692
47,72,2692
262,76,2692
263,79,2693
176,87,2693
200,90,2693
148,96,2693
114,108,2694
164,111,2694
204,80,2694
150,119,2694
174,120,2694
207,126,2694
315,127,2694
39,134,2694
234,136,2695
110,139,2695
250,141,2695
131,143,2695
80,177,2695
79,146,2695
221,148,2695
343,149,2695
81,177,2695
170,150,2695
157,151,2695
176,152,2695
332,156,2695
159,160,2695
175,160,2695
170,161,2695
237,161,2695
156,162,2695
140,163,2696
226,164,2696
65,165,2696
32,166,2696
141,167,2696
168,167,2696
168,168,2696
318,169,2696
66,172,2696
76,173,2696
105,174,2696
226,175,2696
71,176,2696
89,177,2696
83,178,2696
118,180,2696
91,180,2696
144,182,2696
65,183,2696
80,184,2696
67,184,2696
140,185,2696
291,186,2696
281,187,2696
78,175,2696
142,189,2696
227,190,2696
83,192,2697
251,194,2697
191,207,2697
167,208,2697
168,211,2697
80,176,2698
150,232,2698
106,259,2699
45,4,2699
64,4,2699
306,4,2699
273,8,2699
116,8,2699
280,11,2699
115,13,2700
164,15,2700
248,17,2700
175,18,2700
180,19,2700
82,20,2700
37,22,2700
224,23,2700
103,23,2700
231,24,2700
41,24,2700
123,26,2700
223,26,2700
237,26,2700
286,29,2700
298,29,2700
281,31,2700
41,32,2700
162,32,2700
76,175,2700
44,33,2700
79,175,2700
177,36,2700
327,36,2700
37,38,2700
323,38,2700
128,38,2700
56,40,2700
163,40,2700
61,42,2701
72,43,2701
242,44,2701
280,44,2701
121,46,2701
294,46,2701
198,47,2701
220,48,2701
257,48,2701
257,49,2701
119,53,2701
112,53,2701
332,53,2701
153,54,2701
124,54,2701
191,54,2701
217,55,2701
89,58,2701
306,58,2701
216,60,2701
216,64,2701
192,64,2701
77,175,2701
245,65,2701
69,67,2701
296,68,2701
86,68,2701
62,71,2702
83,72,2702
65,75,2702
78,176,2702
131,79,2702
80,175,2702
288,81,2702
279,82,2702
292,84,2702
340,87,2702
243,88,2702
224,91,2702
275,94,2702
78,175,2702
94,98,2703
333,106,2703
311,109,2703
170,110,2703
287,111,2703
183,117,2703
149,119,2703
335,120,2703
280,124,2703
76,176,2703
79,176,2703
125,130,2704
91,131,2704
61,134,2704
273,135,2704
56,136,2704
128,141,2704
136,142,2704
120,144,2704
184,146,2704
119,152,2704
168,152,2704
42,157,2705
167,157,2705
128,158,2705
161,159,2705
117,159,2705
146,161,2705
60,164,2705
64,165,2705
60,168,2705
59,168,2705
166,172,2705
111,182,2705
222,184,2706
253,186,2706
253,187,2706
151,189,2706
218,192,2706
177,195,2706
126,199,2706
329,200,2706
334,201,2706
151,205,2706
55,205,2706
327,206,2706
69,207,2706
296,211,2707
321,212,2707
203,212,2707
78,176,2707
53,223,2707
67,226,2707
70,227,2707
95,229,2707
152,235,2707
146,236,2707
135,236,2707
159,237,2707
192,238,2707
46,242,2708
79,175,2708
77,175,2708
78,175,2708
79,176,2709
77,176,2716
79,175,2716
76,174,2718
80,176,2719
78,176,2721
80,175,2722
79,174,2725
303,11,2730
73,12,2730
303,14,2730
249,21,2731
154,22,2731
293,24,2731
222,25,2731
76,175,2731
246,36,2731
134,36,2731
78,174,2731
37,50,2732
87,62,2732
88,63,2732
242,69,2732
128,84,2733
179,87,2733
76,176,2733
78,175,2734
77,174,2734
223,126,2734
121,134,2734
231,141,2735
272,143,2735
43,148,2735
45,152,2735
56,152,2735
337,156,2735
89,158,2735
51,162,2735
329,163,2736
54,165,2736
137,167,2736
176,173,2736
178,174,2736
79,175,2736
134,176,2736
47,176,2736
109,178,2736
231,179,2736
228,179,2736
128,182,2736
55,185,2736
78,174,2736
167,187,2736
57,188,2736
240,188,2736
80,189,2736
167,191,2736
83,191,2737
48,195,2737
40,195,2737
179,198,2737
79,174,2737
162,207,2737
141,217,2737
139,221,2738
175,222,2738
112,223,2738
180,224,2738
254,226,2738
219,227,2738
220,232,2738
136,246,2738
195,251,2739
277,256,2739
336,2,2739
203,9,2739
47,14,2740
76,173,2740
129,21,2740
331,22,2740
102,24,2740
